"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4129","RT @The_Laureate_: @RealSaavedra There's variations of white supremacy that include Jews as white. Stephen Miller is an open racist &amp; ethno…",FALSE,0,NA,2019-04-08 23:48:54,FALSE,NA,"1115401158833647616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heyn0ww",1,TRUE,FALSE,NA,NA
"4130","RT @Acosta: Judge blocks policy forcing some asylum seekers to remain in Mexico @CNNPolitics https://t.co/fsYApogiJN",FALSE,0,NA,2019-04-08 23:48:54,FALSE,NA,"1115401158615547904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrianKarem",285,TRUE,FALSE,NA,NA
"4131","RT @juliaioffe: This alert—with the word “purge” being used to describe what the president would like to due to a security structure he per…",FALSE,0,NA,2019-04-08 23:48:53,FALSE,NA,"1115401157286010880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JanelleJeanne",570,TRUE,FALSE,NA,NA
"4132","RT @jeneps: “He just wants to separate families,"" said a senior administration official.
https://t.co/IZmiszfypi",FALSE,0,NA,2019-04-08 23:48:53,FALSE,NA,"1115401157038493696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eliza1133",574,TRUE,FALSE,NA,NA
"4133","RT @rgoodlaw: ""'There is a near-systematic purge happening at the nation's second-largest national security agency,' one senior administrat…",FALSE,0,NA,2019-04-08 23:48:53,FALSE,NA,"1115401156627521537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RPanomanousss",3627,TRUE,FALSE,NA,NA
"4134","RT @BorisJohnson: We should not agree to be non-voting members of the EU, under the surrender proposed by Jeremy Corbyn – it cannot, must n…",FALSE,0,NA,2019-04-08 23:48:53,FALSE,NA,"1115401156170268672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichaelChapmanJ",3061,TRUE,FALSE,NA,NA
"4135","RT @cnnbrk: Rep. Eric Swalwell says he's running for President, the 18th Democrat to officially announce their candidacy https://t.co/r7zRP…",FALSE,0,NA,2019-04-08 23:48:53,FALSE,NA,"1115401155503247365",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","debbie_dease",155,TRUE,FALSE,NA,NA
"4136","RT @scottbix: “The president had soured on Mr. Alles a while ago, even making fun of his looks, calling him ‘Dumbo’ because of his ears.”…",FALSE,0,NA,2019-04-08 23:48:53,FALSE,NA,"1115401155176275968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TNSathish87",118,TRUE,FALSE,NA,NA
"4137","RT @DanCrenshawTX: Beto is falling apart

https://t.co/guuzwvr5D8",FALSE,0,NA,2019-04-08 23:48:53,FALSE,NA,"1115401155088211968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","30modelApu",3979,TRUE,FALSE,NA,NA
"4138","RT @MarcusReports: Sorry, Florida, Looks Like You’re Not Getting US Space Command https://t.co/jhRW7kYrzi https://t.co/FSQHfdP4XR",FALSE,0,NA,2019-04-08 23:48:53,FALSE,NA,"1115401154807177220",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaperMissiles",3,TRUE,FALSE,NA,NA
"4139","@MarkMatthewsNBC @charliekirk11 @TPUSA BS Mark, was not covered with anywhere the intensity it would have been if t… https://t.co/DRa3ZvQOUa",FALSE,5,"MarkMatthewsNBC",2019-04-08 23:48:52,TRUE,"1115396184468627457","1115401152466751488","2462147214","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","modjack123",3,FALSE,FALSE,NA,NA
"4140","RT @RWPUSA: A Treasury Secretary -- and his now wife -- busted for trying to evade federal conflict of interest laws.
He should be fired.…",FALSE,0,NA,2019-04-08 23:48:52,FALSE,NA,"1115401151611064320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Djama18291981",5544,TRUE,FALSE,NA,NA
"4141","RT @jilevin: Rep. Eric Swalwell, a California Democrat, is running for president https://t.co/HIHgferlc8",FALSE,0,NA,2019-04-08 23:48:52,FALSE,NA,"1115401150650392576",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","deb_parfitt",11,TRUE,FALSE,NA,NA
"4142","@Banned_Ali @R_Speek @backworldsman1 @AdamPorte @Grimasaur @PoliticalBulls2 @FredMidhat @Charmingman93… https://t.co/rTv4pq0aB9",FALSE,0,"Banned_Ali",2019-04-08 23:48:52,TRUE,"1115383132029640704","1115401150558294017","3741126736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SallyDahlz",0,FALSE,FALSE,NA,NA
"4143","RT @ewarren: Our criminal justice system is broken—and the violence in Alabama prisons is just the latest example of why we need to change…",FALSE,0,NA,2019-04-08 23:48:52,FALSE,NA,"1115401150478671872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theleftyleftie",307,TRUE,FALSE,NA,NA
"4144","RT @qjurecic: This is a hell of a thing https://t.co/ASks0gzOiO https://t.co/htCiqAX7Fe",FALSE,0,NA,2019-04-08 23:48:51,FALSE,NA,"1115401149400715267",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrsmoto_judy",227,TRUE,FALSE,NA,NA
"4145","RT @Amy_Siskind: CNN reporting Trump told border agents to break the law on Friday:
...agents sought further advice from their leaders, who…",FALSE,0,NA,2019-04-08 23:48:51,FALSE,NA,"1115401149325221889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherylVeal",771,TRUE,FALSE,NA,NA
"4146","Yujing Zhang, accused of illegal entry to Mar-a-Lago, had numerous electronic devices, thousands in cash - CNNPolit… https://t.co/i1AfQBchUt",FALSE,0,NA,2019-04-08 23:48:51,TRUE,NA,"1115401148968525826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Native615",0,FALSE,FALSE,NA,NA
"4147","RT @MaximeBernier: Intersectional politics:
You mix climate alarmism with crony capitalism, and you get @cathmckenna handing out $12M to a…",FALSE,0,NA,2019-04-08 23:48:51,FALSE,NA,"1115401148624777217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","burr1580",528,TRUE,FALSE,NA,NA
"4148","RT @nowthisnews: These Girl Scouts met with Reps. @RashidaTlaib, @RepKatieHill, and @RepRobinKelly to ask questions on leadership and worki…",FALSE,0,NA,2019-04-08 23:48:51,FALSE,NA,"1115401148142370816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","salimaelfa",26,TRUE,FALSE,NA,NA
"4149","RT @Bellatrixx2020: BREAKING: New Blue #POTUS2020 candidate from California! https://t.co/9MsRPGOB0w",FALSE,0,NA,2019-04-08 23:48:51,FALSE,NA,"1115401147475537921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AviFlyGirl",83,TRUE,FALSE,NA,NA
"4150","@PorfEE @jamester42 @Punk_N_Politics @8foldwordplay A true artist <U+0001F44C><U+0001F3FC>",FALSE,3,"PorfEE",2019-04-08 23:48:51,FALSE,"1115399542894018560","1115401146917478401","17858509","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heyhey_itskk",0,FALSE,FALSE,NA,NA
"4151","RT @AndrewPollackFL: Would rather go to the dentist and get my teeth drilled with no Novocain  #fixit  https://t.co/yDy7Q0UeX3",FALSE,0,NA,2019-04-08 23:48:51,FALSE,NA,"1115401146825355265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BGallozzi",685,TRUE,FALSE,NA,NA
"4152","RT @DavidLammy: Boris Johnson savaged by the Commons standards committee for the 2nd time. Told he ""does not demonstrate the leadership"" ex…",FALSE,0,NA,2019-04-08 23:48:51,FALSE,NA,"1115401146762432514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GrantMcKenzie10",3239,TRUE,FALSE,NA,NA
"4153","RT @WeldPond: So the Secret Service stuck Zhang's thumbdrive into their computer. https://t.co/0T6LAfOtEl https://t.co/RSfUgw4I4n",FALSE,0,NA,2019-04-08 23:48:50,FALSE,NA,"1115401145835343872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","burnlittlelight",4914,TRUE,FALSE,NA,NA
"4154","@galaxygal44 @Old_Ben_Kay @JeffWhenman Same here. And not just from Politics. Maybe a Pacific Island threatened by… https://t.co/C6yfdr0gnt",FALSE,0,"galaxygal44",2019-04-08 23:48:50,TRUE,"1115398185160192001","1115401144942178304","205870218","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HazlewoodLaure1",0,FALSE,FALSE,NA,NA
"4155","RT @justicedems: “Primaries are often the only way that underrepresented and working-class people are able to have a shot at pursuing elect…",FALSE,0,NA,2019-04-08 23:48:49,FALSE,NA,"1115401141263773696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChoudhuryZarif",708,TRUE,FALSE,NA,NA
"4156","I HAVE HAD ENOUGH OF HIGH LEVEL ANONYMOUS SOURCES. YOU?       What we know about Mueller’s case against Trump on ob… https://t.co/m4EBXG9vSR",FALSE,0,NA,2019-04-08 23:48:49,TRUE,NA,"1115401140697485312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abbywaxenberg",0,FALSE,FALSE,NA,NA
"4157","RT @getfiscal: In Wall Street: Envy is Green, Gordon Gekko (Michael Douglas) emerges from the shadows as an eco-conscious capitalist promot…",FALSE,0,NA,2019-04-08 23:48:49,FALSE,NA,"1115401140118544384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","friedgun",9,TRUE,FALSE,NA,NA
"4158","RT @NBCInvestigates: EXCLUSIVE: President Trump has for months urged his administration to reinstate large-scale separation of migrant fami…",FALSE,0,NA,2019-04-08 23:48:49,FALSE,NA,"1115401139569270785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mwkl45",1822,TRUE,FALSE,NA,NA
"4159","RT @scottbix: “The president had soured on Mr. Alles a while ago, even making fun of his looks, calling him ‘Dumbo’ because of his ears.”…",FALSE,0,NA,2019-04-08 23:48:49,FALSE,NA,"1115401137958604800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TerronJEdwards",118,TRUE,FALSE,NA,NA
"4160","RT @justinjm1: Trump told border agents to break U.S. law and defy judicial orders https://t.co/Mq2yyX42Mo https://t.co/AYi6B4lNMz",FALSE,0,NA,2019-04-08 23:48:48,FALSE,NA,"1115401137027526656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MBGianni",5386,TRUE,FALSE,NA,NA
"4161","RT @MiamiHerald: BREAKING: Feds say Yujing Zhang, the Chinese woman arrested while trying to enter Mar-a-Lago last month, had more than $8,…",FALSE,0,NA,2019-04-08 23:48:48,FALSE,NA,"1115401136868069376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoseWigged",176,TRUE,FALSE,NA,NA
"4162","RT @mroot769: BETO you are wrong!!! My family doesn't want you condolences, we want our politicians to do something about the issue so it d…",FALSE,0,NA,2019-04-08 23:48:48,FALSE,NA,"1115401135555321857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RedstoneCastro",2561,TRUE,FALSE,NA,NA
"4163","@tomselliott @JussieSmollett As today’s Democrat feminist are setting professional women back decades these members… https://t.co/sbYHQnModT",FALSE,1,"tomselliott",2019-04-08 23:48:47,TRUE,"1115005313151844353","1115401131780395008","49698174","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WhiteFox4USA",1,FALSE,FALSE,NA,NA
"4164","RT @OwenPaterson: My @Telegraph piece on the binary choice facing the Government. If we leave on 12th April, it will have honoured the prom…",FALSE,0,NA,2019-04-08 23:48:47,FALSE,NA,"1115401130987655173",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jc56John",656,TRUE,FALSE,NA,NA
"4165","RT @kylegriffin1: Pete Buttigieg on his sexuality: ""That's the thing I wish the Mike Pences of the world would understand: That if you have…",FALSE,0,NA,2019-04-08 23:48:47,FALSE,NA,"1115401130794725383",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandyLynnWallis",10197,TRUE,FALSE,NA,NA
"4166","@shaz_england @NorthNorfolkDC It’s quite sad that this is done at the onset of the nesting season. You’d think the… https://t.co/mbXjUH2z4I",FALSE,1,"JohnlockedNess",2019-04-08 23:48:47,TRUE,"1115399822553624576","1115401130362777601","82319652","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnlockedNess",0,FALSE,FALSE,NA,NA
"4167","RT @qjurecic: This is a hell of a thing https://t.co/ASks0gzOiO https://t.co/htCiqAX7Fe",FALSE,0,NA,2019-04-08 23:48:47,FALSE,NA,"1115401130157137920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roofusfirefly",227,TRUE,FALSE,NA,NA
"4168","RT @chrisdameanor19: @PantherNGA @Patrickesque @Kacibelle @ReginaA1981 @whinemomOK Yep, Patrick blocked me but I will say this:  the realit…",FALSE,0,NA,2019-04-08 23:48:47,FALSE,NA,"1115401130018770949",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrisdameanor19",7,TRUE,FALSE,NA,NA
"4169","RT @latimeralder: 'We must Leave the EU, so we're going to Remain'

said the smooth-tongued two-faced London lawyer

https://t.co/mfbddNyXQo",FALSE,0,NA,2019-04-08 23:48:47,FALSE,NA,"1115401129674903554",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mff924",10,TRUE,FALSE,NA,NA
"4170","RT @PhilipRucker: Core to Trump’s reelection is a foreboding message about immigration, healthcare and trade — problems he promised to fix…",FALSE,0,NA,2019-04-08 23:48:47,FALSE,NA,"1115401129217732614",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cowhead_36",316,TRUE,FALSE,NA,NA
"4171","RT @Reuters: Canada mulls crackdown on social media firms unless they do more to combat election meddling https://t.co/ae7b88fbeY https://t…",FALSE,0,NA,2019-04-08 23:48:46,FALSE,NA,"1115401128571801600",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AnnL_Berlin",42,TRUE,FALSE,NA,NA
"4172","RT @independentaus: Extinction: 'Let's get it done' in Berejiklian's NSW ~ David Paull https://t.co/buRWjPH21Z",FALSE,0,NA,2019-04-08 23:48:46,FALSE,NA,"1115401127942430720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GillesTestart",18,TRUE,FALSE,NA,NA
"4173","RT @kylegriffin1: Trump reportedly told border agents last week to not let migrants in.

After Trump left, agents sought advice from their…",FALSE,0,NA,2019-04-08 23:48:46,FALSE,NA,"1115401127003066369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leftypatriot",2892,TRUE,FALSE,NA,NA
"4174","RT @kyletblaine: ""I like that Mayor Pete guy,"" one woman standing near the elevator said to the others. ""He's gay and going places.""
https:…",FALSE,0,NA,2019-04-08 23:48:46,FALSE,NA,"1115401126390652928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RyanMills1",72,TRUE,FALSE,NA,NA
"4175","RT @Fahrenthold: RE-UPPING: @realdonaldtrump's company relied on undocumented immigrants to build and operate its NJ course -- employing so…",FALSE,0,NA,2019-04-08 23:48:45,FALSE,NA,"1115401124708782080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GilCividanes",2699,TRUE,FALSE,NA,NA
"4176","RT @qjurecic: This is a hell of a thing https://t.co/ASks0gzOiO https://t.co/htCiqAX7Fe",FALSE,0,NA,2019-04-08 23:48:45,FALSE,NA,"1115401124704448512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaliMoon_",227,TRUE,FALSE,NA,NA
"4177","Randolph ""Tex"" Alles is being removed as United States Secret Service Director by Trump - CNNPolitics https://t.co/do04WCF2vO",FALSE,2,NA,2019-04-08 23:48:45,FALSE,NA,"1115401123483897856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_DawnBrown_",0,FALSE,FALSE,NA,NA
"4178","RT @christinawilkie: New: Trump told border agents in Calexico Calif., not to let migrants in. ""If judges give you trouble, say, 'Sorry, ju…",FALSE,0,NA,2019-04-08 23:48:45,FALSE,NA,"1115401122649378824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","virago0523",733,TRUE,FALSE,NA,NA
"4179","RT @alifrance5: Still steaming over this..

The PM celebrated a projected surplus engineered off the back of a $1.6 billion NDIS underspend…",FALSE,0,NA,2019-04-08 23:48:45,FALSE,NA,"1115401121139310593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarekRivers",286,TRUE,FALSE,NA,NA
"4180","The conservatives’ new mascot leaves the old one out in the cold. https://t.co/ygPfIqa1bH https://t.co/39NFd3wPQZ",FALSE,0,NA,2019-04-08 23:48:45,FALSE,NA,"1115401121072177152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rottoturbine",0,FALSE,FALSE,NA,NA
"4181","@AndrewSmithClub @Styx666Official you could make that blanket statement with anyone in politics. It's a total copou… https://t.co/l5jdXbIvxf",FALSE,1,"AndrewSmithClub",2019-04-08 23:48:45,TRUE,"1115378722985717760","1115401120942305280","952911386874646530","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Krypto_Junky",0,FALSE,FALSE,NA,NA
"4182","@Sheeple15 @IlhanMN Not denying that. But that policy was already in place. 

Plus this is in regards to the poll y… https://t.co/e5KoXBPlQm",FALSE,0,"Sheeple15",2019-04-08 23:48:44,TRUE,"1115400691445653504","1115401120179019776","796891030155051009","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benjaminfalvo",0,FALSE,FALSE,NA,NA
"4183","RT @jennycohn1: 15/ “The calls started flooding in from hundreds of irate North Carolina voters just after 7 a.m. on Election Day in Novemb…",FALSE,0,NA,2019-04-08 23:48:44,FALSE,NA,"1115401119113433088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MzCheng363",49,TRUE,FALSE,NA,NA
"4184","RT @ChrisLu44: Notable detail from @washingtonpost: Nielsen’s standing improved in the White House when she used tear gas against migrants.…",FALSE,0,NA,2019-04-08 23:48:44,FALSE,NA,"1115401117578539008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanCGoldberg",1510,TRUE,FALSE,NA,NA
"4185","RT @KrisKobach1787: Ending remittances to Mexico would boost the U.S. economy and help solve our illegal immigration crisis at the border.…",FALSE,0,NA,2019-04-08 23:48:44,FALSE,NA,"1115401117553364993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Serah_1",3677,TRUE,FALSE,NA,NA
"4186","RT @SomethingVintag: How big is the list of MPs who have shares in companies that benefit from government contracts.....  https://t.co/KEWd…",FALSE,0,NA,2019-04-08 23:48:44,FALSE,NA,"1115401117117100032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jly1960",755,TRUE,FALSE,NA,NA
"4187","RT @justinjm1: Trump told border agents to break U.S. law and defy judicial orders https://t.co/Mq2yyX42Mo https://t.co/AYi6B4lNMz",FALSE,0,NA,2019-04-08 23:48:43,FALSE,NA,"1115401116576038913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tsubatte",5386,TRUE,FALSE,NA,NA
"4188","RT @mana_kailani: It’s starting to smell like a #Visagate Aupairs, Christmas Is detainees, Asian women for Qld mayor and now Special treatm…",FALSE,0,NA,2019-04-08 23:48:43,FALSE,NA,"1115401116492029952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greentara_yoga",184,TRUE,FALSE,NA,NA
"4189","RT @madeleine: Our country isn’t full, and ironically Homeland Security is empty. https://t.co/a3BBolNXN5",FALSE,0,NA,2019-04-08 23:48:43,FALSE,NA,"1115401114268995584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anthonyjr_",2857,TRUE,FALSE,NA,NA
"4190","RT @BetoORourke: ""O'Rourke's relentless campaign carried over into his second trip to Iowa. The former congressman made 6 stops in the Des…",FALSE,0,NA,2019-04-08 23:48:43,FALSE,NA,"1115401113723736064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FelipeMejia2",404,TRUE,FALSE,NA,NA
"4191","RT @JeffreyToobin: .@JeffreyToobin calls Trump “the great reputation killer.”

Kirstjen Nielsen “was a reasonably admired bureaucrat. For t…",FALSE,0,NA,2019-04-08 23:48:43,FALSE,NA,"1115401112947953664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cunat_n",5517,TRUE,FALSE,NA,NA
"4192","RT @RealKyleMorris: Anti-Semitic Rep. Ilhan Omar (D-MN) Falsely Claims Jewish Trump Adviser ‘Stephen Miller Is a White Nationalist’ https:/…",FALSE,0,NA,2019-04-08 23:48:43,FALSE,NA,"1115401112746590209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greatgranny801",2017,TRUE,FALSE,NA,NA
"4193","RT @MikeGravel: What's the point of a primary devoid of attacks and criticisms on candidates' records and views? A primary is supposed to c…",FALSE,0,NA,2019-04-08 23:48:42,FALSE,NA,"1115401112075546630",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hli016",575,TRUE,FALSE,NA,NA
"4194","@CoreyHirsch Its similar to politics.  Voters ""feel"" issues more that they understand the issues.  Fans ""feel"" they… https://t.co/WPtq8Tc7Rs",FALSE,4,"CoreyHirsch",2019-04-08 23:48:42,TRUE,"1115396251673960448","1115401111953743877","197860857","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rikster5",0,FALSE,FALSE,NA,NA
"4195","RT @Amy_Siskind: More high level departures coming in Trump's purge. He is basically gutting the DHS - Stephen Miller has the reins now. Pa…",FALSE,0,NA,2019-04-08 23:48:42,FALSE,NA,"1115401111651770368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1CaptD",747,TRUE,FALSE,NA,NA
"4196","Pete Buttigieg to Mike Pence: 'Your quarrel, sir, is with my creator' - CNNPolitics<U+2764><U+FE0F> https://t.co/fr6TCirS3k",FALSE,0,NA,2019-04-08 23:48:42,FALSE,NA,"1115401111341543425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mmarinari",0,FALSE,FALSE,NA,NA
"4197","RT @SenatorTomUdall: It’s long past time for @POTUS to release tax returns, like all modern presidential candidates. 
 
Under our #ForThePe…",FALSE,0,NA,2019-04-08 23:48:42,FALSE,NA,"1115401111341371393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","questauth",63,TRUE,FALSE,NA,NA
"4198","RT @MaximeBernier: Intersectional politics:
You mix climate alarmism with crony capitalism, and you get @cathmckenna handing out $12M to a…",FALSE,0,NA,2019-04-08 23:48:42,FALSE,NA,"1115401111031013376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WendyWe95834363",528,TRUE,FALSE,NA,NA
"4199","RT @RWPUSA: A Treasury Secretary -- and his now wife -- busted for trying to evade federal conflict of interest laws.
He should be fired.…",FALSE,0,NA,2019-04-08 23:48:42,FALSE,NA,"1115401110896955392",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jenmechling",5544,TRUE,FALSE,NA,NA
"4200","Secret Service head Alles leaving, career official tapped https://t.co/KQGmT2esBN via @YahooNews",FALSE,0,NA,2019-04-08 23:48:42,FALSE,NA,"1115401109957414912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kkalmes2",0,FALSE,FALSE,NA,NA
"4201","RT @kylegriffin1: The woman who allegedly breached security at Mar-a-Lago while carrying Chinese passports and a flash drive containing mal…",FALSE,0,NA,2019-04-08 23:48:42,FALSE,NA,"1115401109026344960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suceress",2649,TRUE,FALSE,NA,NA
"4202","RT @RWPUSA: A Treasury Secretary -- and his now wife -- busted for trying to evade federal conflict of interest laws.
He should be fired.…",FALSE,0,NA,2019-04-08 23:48:41,FALSE,NA,"1115401107381964801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mairi06104455",5544,TRUE,FALSE,NA,NA
"4203","RT @qjurecic: This is a hell of a thing https://t.co/ASks0gzOiO https://t.co/htCiqAX7Fe",FALSE,0,NA,2019-04-08 23:48:41,FALSE,NA,"1115401107319078912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JohnGib28171194",227,TRUE,FALSE,NA,NA
"4204","RT @IngrahamAngle: Mayor Pete comes off as more sanctimonious and self-righteous here than most Evangelical Christians I've met: ""Buttigieg…",FALSE,0,NA,2019-04-08 23:48:41,FALSE,NA,"1115401106446802946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DebiC37936",786,TRUE,FALSE,NA,NA
"4205","RT @markzbarabak: Re-upping this Eric Swalwell column from last month because why the heck not
https://t.co/W8c7BSpujO",FALSE,0,NA,2019-04-08 23:48:41,FALSE,NA,"1115401105075310593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CltrotLyn",11,TRUE,FALSE,NA,NA
"4206","RT @pam_brundige: There has never been anything like the Resistance, a movement born during peace time. 

It isn’t defined  by politics, pa…",FALSE,0,NA,2019-04-08 23:48:41,FALSE,NA,"1115401104936845314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NervenaJolt",1723,TRUE,FALSE,NA,NA
"4207","RT @yorkierosie: Calls for probe into Scots-based infowars after they apologise to Jeremy Corbyn https://t.co/FBY1YvIB7O",FALSE,0,NA,2019-04-08 23:48:41,FALSE,NA,"1115401104488128512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zabberdast",292,TRUE,FALSE,NA,NA
"4208","RT @FAIRImmigration: Trump declares 'country is full' in Fox News interview, says US can no longer accept illegal aliens https://t.co/9LGWS…",FALSE,0,NA,2019-04-08 23:48:41,FALSE,NA,"1115401104005705729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sharpie9876",267,TRUE,FALSE,NA,NA
